11.02. 17:00;0,0
11.02. 18:00;0,0
11.02. 19:00;0,0
11.02. 20:00;0,0
11.02. 21:00;0,0
11.02. 22:00;0,0
11.02. 23:00;0,0
12.02. 00:00;0,0
12.02. 01:00;0,0
12.02. 02:00;0,0
12.02. 03:00;0,0
12.02. 04:00;0,0
12.02. 05:00;0,0
12.02. 06:00;0,0
12.02. 07:00;0,0
12.02. 08:00;5,70472
12.02. 09:00;52,9366
12.02. 10:00;83,428
12.02. 11:00;103,959
12.02. 12:00;105,571
12.02. 13:00;89,1457
12.02. 14:00;78,235
12.02. 15:00;54,972899999999996
12.02. 16:00;12,3256
12.02. 17:00;0,0
12.02. 18:00;0,0
12.02. 19:00;0,0
12.02. 20:00;0,0
12.02. 21:00;0,0
12.02. 22:00;0,0
12.02. 23:00;0,0
13.02. 00:00;0,0
13.02. 01:00;0,0
13.02. 02:00;0,0
13.02. 03:00;0,0
13.02. 04:00;0,0
13.02. 05:00;0,0
13.02. 06:00;0,0
